elementcd,enddate,ordinal,storedunitcd,element_name,dataprecision,stationtriplet,begindate,duration,originalunitcd,datasource,flag,value,date,snowyeardate,snowyear,nthdayofyear
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,E,0.0,2017-06-24,2016-09-24,2016,267
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,E,0.0,2017-06-25,2016-09-25,2016,268
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,V,0.0,2017-06-26,2016-09-26,2016,269
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,E,0.0,2017-06-27,2016-09-27,2016,270
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,V,0.0,2017-06-28,2016-09-28,2016,271
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,E,0.0,2017-06-29,2016-09-29,2016,272
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,V,0.0,2017-06-30,2016-09-30,2016,273
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,E,0.0,2017-07-01,2016-10-01,2016,274
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,V,0.0,2017-07-02,2016-10-02,2016,275
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,E,0.0,2017-07-03,2016-10-03,2016,276
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,E,0.0,2017-07-04,2016-10-04,2016,277
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,E,0.0,2017-07-05,2016-10-05,2016,278
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,E,0.0,2017-07-06,2016-10-06,2016,279
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,E,0.0,2017-07-07,2016-10-07,2016,280
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,E,0.0,2017-07-08,2016-10-08,2016,281
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,E,0.0,2017-07-09,2016-10-09,2016,282
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,E,0.0,2017-07-10,2016-10-10,2016,283
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,E,0.0,2017-07-11,2016-10-11,2016,284
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,E,0.0,2017-07-12,2016-10-12,2016,285
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,E,0.0,2017-07-13,2016-10-13,2016,286
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,E,0.0,2017-07-14,2016-10-14,2016,287
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,E,0.0,2017-07-15,2016-10-15,2016,288
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,V,0.0,2017-07-16,2016-10-16,2016,289
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,V,0.0,2017-07-17,2016-10-17,2016,290
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,E,0.0,2017-07-18,2016-10-18,2016,291
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,E,0.0,2017-07-19,2016-10-19,2016,292
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,E,0.0,2017-07-20,2016-10-20,2016,293
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,E,0.0,2017-07-21,2016-10-21,2016,294
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,E,0.0,2017-07-22,2016-10-22,2016,295
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,E,0.0,2017-07-23,2016-10-23,2016,296
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,E,0.0,2017-07-24,2016-10-24,2016,297
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,E,0.0,2017-07-25,2016-10-25,2016,298
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,V,0.0,2017-07-26,2016-10-26,2016,299
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,E,0.0,2017-07-27,2016-10-27,2016,300
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,E,0.0,2017-07-28,2016-10-28,2016,301
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,E,0.0,2017-07-29,2016-10-29,2016,302
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,E,0.0,2017-07-30,2016-10-30,2016,303
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,E,0.0,2017-07-31,2016-10-31,2016,304
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,E,0.0,2017-08-01,2016-11-01,2016,305
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,E,0.0,2017-08-02,2016-11-02,2016,306
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,E,0.0,2017-08-03,2016-11-03,2016,307
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,E,0.0,2017-08-04,2016-11-04,2016,308
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,E,0.0,2017-08-05,2016-11-05,2016,309
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,E,0.0,2017-08-06,2016-11-06,2016,310
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,E,0.0,2017-08-07,2016-11-07,2016,311
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,E,0.0,2017-08-08,2016-11-08,2016,312
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,E,0.0,2017-08-09,2016-11-09,2016,313
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,E,0.0,2017-08-10,2016-11-10,2016,314
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,V,0.0,2017-08-11,2016-11-11,2016,315
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,E,0.0,2017-08-12,2016-11-12,2016,316
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,E,0.0,2017-08-13,2016-11-13,2016,317
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,E,0.0,2017-08-14,2016-11-14,2016,318
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,E,0.0,2017-08-15,2016-11-15,2016,319
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,E,0.0,2017-08-16,2016-11-16,2016,320
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,E,0.0,2017-08-17,2016-11-17,2016,321
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,E,0.0,2017-08-18,2016-11-18,2016,322
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,E,0.0,2017-08-19,2016-11-19,2016,323
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,E,0.0,2017-08-20,2016-11-20,2016,324
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,E,0.0,2017-08-21,2016-11-21,2016,325
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,E,0.0,2017-08-22,2016-11-22,2016,326
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,E,0.0,2017-08-23,2016-11-23,2016,327
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,E,0.0,2017-08-24,2016-11-24,2016,328
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,E,0.0,2017-08-25,2016-11-25,2016,329
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,E,0.0,2017-08-26,2016-11-26,2016,330
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,E,0.0,2017-08-27,2016-11-27,2016,331
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,E,0.0,2017-08-28,2016-11-28,2016,332
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,E,0.0,2017-08-29,2016-11-29,2016,333
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,E,0.0,2017-08-30,2016-11-30,2016,334
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,E,0.0,2017-08-31,2016-12-01,2016,335
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,E,0.0,2017-09-01,2016-12-02,2016,336
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,E,0.0,2017-09-02,2016-12-03,2016,337
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,E,0.0,2017-09-03,2016-12-04,2016,338
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,E,0.0,2017-09-04,2016-12-05,2016,339
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,E,0.0,2017-09-05,2016-12-06,2016,340
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,E,0.0,2017-09-06,2016-12-07,2016,341
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,V,0.0,2017-09-07,2016-12-08,2016,342
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,E,0.0,2017-09-08,2016-12-09,2016,343
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,E,0.0,2017-09-09,2016-12-10,2016,344
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,V,0.0,2017-09-10,2016-12-11,2016,345
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,E,0.0,2017-09-11,2016-12-12,2016,346
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,E,0.0,2017-09-12,2016-12-13,2016,347
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,E,0.0,2017-09-13,2016-12-14,2016,348
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,E,0.0,2017-09-14,2016-12-15,2016,349
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,E,0.0,2017-09-15,2016-12-16,2016,350
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,E,0.0,2017-09-16,2016-12-17,2016,351
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,E,0.0,2017-09-17,2016-12-18,2016,352
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,E,0.0,2017-09-18,2016-12-19,2016,353
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,E,0.0,2017-09-19,2016-12-20,2016,354
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,E,0.0,2017-09-20,2016-12-21,2016,355
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,E,0.0,2017-09-21,2016-12-22,2016,356
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,E,0.0,2017-09-22,2016-12-23,2016,357
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,E,0.0,2017-09-23,2016-12-24,2016,358
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,E,0.0,2017-09-24,2016-12-25,2016,359
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,E,0.0,2017-09-25,2016-12-26,2016,360
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,E,0.0,2017-09-26,2016-12-27,2016,361
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,E,0.0,2017-09-27,2016-12-28,2016,362
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,E,0.0,2017-09-28,2016-12-29,2016,363
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,E,0.0,2017-09-29,2016-12-30,2016,364
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,E,0.0,2017-09-30,2016-12-31,2016,365
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,E,0.0,2017-10-01,2017-01-01,2017,366
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,E,0.0,2017-10-02,2017-01-02,2017,1
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,E,0.0,2017-10-03,2017-01-03,2017,2
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,E,0.0,2017-10-04,2017-01-04,2017,3
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,E,0.0,2017-10-05,2017-01-05,2017,4
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,E,0.0,2017-10-06,2017-01-06,2017,5
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,E,0.0,2017-10-07,2017-01-07,2017,6
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,E,0.0,2017-10-08,2017-01-08,2017,7
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,E,0.0,2017-10-09,2017-01-09,2017,8
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,E,0.0,2017-10-10,2017-01-10,2017,9
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,E,0.0,2017-10-11,2017-01-11,2017,10
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,E,0.0,2017-10-12,2017-01-12,2017,11
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,E,0.0,2017-10-13,2017-01-13,2017,12
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,E,0.0,2017-10-14,2017-01-14,2017,13
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,E,0.0,2017-10-15,2017-01-15,2017,14
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,E,0.0,2017-10-16,2017-01-16,2017,15
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,E,0.0,2017-10-17,2017-01-17,2017,16
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,E,0.0,2017-10-18,2017-01-18,2017,17
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,E,0.0,2017-10-19,2017-01-19,2017,18
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,E,1.0,2017-10-20,2017-01-20,2017,19
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,E,0.0,2017-10-21,2017-01-21,2017,20
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,V,0.0,2017-10-22,2017-01-22,2017,21
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,E,0.0,2017-10-23,2017-01-23,2017,22
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,E,0.0,2017-10-24,2017-01-24,2017,23
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,E,0.0,2017-10-25,2017-01-25,2017,24
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,E,0.0,2017-10-26,2017-01-26,2017,25
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,E,0.0,2017-10-27,2017-01-27,2017,26
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,E,0.0,2017-10-28,2017-01-28,2017,27
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,E,0.0,2017-10-29,2017-01-29,2017,28
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,E,0.0,2017-10-30,2017-01-30,2017,29
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,E,0.0,2017-10-31,2017-01-31,2017,30
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,E,0.0,2017-11-01,2017-02-01,2017,31
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,E,0.0,2017-11-02,2017-02-02,2017,32
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,E,0.0,2017-11-03,2017-02-03,2017,33
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,E,0.0,2017-11-04,2017-02-04,2017,34
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,E,1.0,2017-11-05,2017-02-05,2017,35
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,E,2.0,2017-11-06,2017-02-06,2017,36
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,E,1.0,2017-11-07,2017-02-07,2017,37
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,E,1.0,2017-11-08,2017-02-08,2017,38
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,E,0.0,2017-11-09,2017-02-09,2017,39
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,E,0.0,2017-11-10,2017-02-10,2017,40
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,E,0.0,2017-11-11,2017-02-11,2017,41
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,V,0.0,2017-11-12,2017-02-12,2017,42
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,E,0.0,2017-11-13,2017-02-13,2017,43
SNWD,2100-01-01 00:00:00,1,in,SNOW DEPTH,0,810:OR:SNTL,2000-05-22 11:00:00,DAILY,in,OBSERVED,E,0.0,2017-11-14,2017-02-14,2017,44
